Account,date,daily_pnl,net_pnl_after_fee,trade_count,avg_trade_size,total_volume,avg_leverage,pnl_std,win_rate,long_ratio,close_ratio,total_fees,fear_greed_value,daily_pnl_roll3,trade_count_roll3,win_rate_roll3,fear_greed_value_roll3,daily_pnl_lag1,win_rate_lag1,pnl_std_lag1,next_day_pnl,profitability_bucket
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-16,70.94968,70.285237,4,494.38,1977.52,0.20051916446968154,15.281083153553134,1.0,0.0,1.0,0.664443,29.0,24.58046666666674,4.666666666666667,0.06666666666666664,38.0,0.0,0.0,0.0,0.0,Low Profit
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-20,192.602844,177.756596,8,5302.23375,42417.87,0.0483510911955304,68.09538853410737,0.125,0.5,0.125,14.846248,30.0,825.3678003333335,8.333333333333334,0.4708994708994709,29.333333333333332,307.201888,0.8571428571428571,31.53746384054205,1005.30527,Low Profit
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-12,2466.604719,2463.207622,32,1105.835625,35386.74,0.03382436601544367,170.77081129657307,1.0,0.0,1.0,3.397097,43.0,3161.953333333333,36.666666666666664,0.11475409836065574,25.0,0.0,0.0,0.0,1076.7787320000002,Low Profit
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-22,141.21958999999998,79.017439,433,422.0099076212471,182730.29,0.06522681204504545,4.417601884105494,0.3117782909930716,0.7598152424942263,0.5288683602771362,62.202151,94.0,232.3738553333333,355.3333333333333,0.39482534732961055,85.0,780.001314,0.34977578475336324,8.621927489264287,673.6312,Low Profit
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-20,43.224447,38.166162,44,328.4611363636364,14452.29,0.03284622531352966,3.645877273312939,0.11363636363636363,0.0,0.11363636363636363,5.058285,37.0,23.977330000000304,14.333333333333334,0.3333333333333335,31.333333333333332,0.0,0.0,0.0,596.556385,Low Profit
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-27,0.0,-45.30869,13,3464.2846153846153,45035.7,0.16836822290396425,0.0,0.0,1.0,0.0,45.30869,71.0,8408.331528333334,72.0,0.3333333333333334,78.0,0.0,0.0,0.0,0.0,Low Profit
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,0.0,-2.350774,6,1166.0616666666667,6996.37,0.4729513959305076,0.0,0.0,0.0,0.0,2.350774,39.0,23.64989333333341,32.333333333333336,0.3333333333333333,33.0,0.0,0.0,0.0,0.0,Low Profit
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-10,0.0,-44.970233,9,16655.645555555555,149900.81,0.15188289976410368,0.0,0.0,1.0,0.0,44.970233,39.0,15663.324809333333,39.333333333333336,0.4634920634920636,21.666666666666668,25875.837656,0.5333333333333333,1349.7525977247265,3188.3381949999994,High Profit
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-03,121.53556200000001,86.72822000000002,59,1685.5867796610169,99449.62,0.04534011240920448,13.149474602295818,0.23728813559322035,1.0,0.4406779661016949,34.807342,76.0,5429.217003333333,23.0,0.5997903563941299,80.66666666666667,16196.864846,0.5660377358490566,817.5365852290186,7591.307059,High Profit
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,-1017.4242129999998,-1083.8659701799997,125,5323.34248,665417.81,0.15233924221611717,79.62614576940547,0.144,0.8,0.144,66.44175718,30.0,6.224913333333333,1.6666666666666667,0.6666666666666666,75.33333333333333,3.43,1.0,0.0,-1646.3529,Loss
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-26,42471.99413,42463.481926,6,14778.143333333333,88668.86,1.2445230177540572,5735.884238617606,1.0,0.0,1.0,8.512204,72.0,2897.3333333333335,35.0,0.3333333333333333,65.66666666666667,8692.0,1.0,3251.906850691785,573.585288,Low Profit
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-08,0.0,-14.399897000000001,8,18749.877500000002,149999.02000000002,0.4372639342350746,0.0,0.0,1.0,0.0,14.399897000000001,24.0,7475.682234,44.333333333333336,0.22478991596638653,28.333333333333332,0.0,0.0,0.0,-4058.8889249999997,Loss
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,444.266681,440.44349115000006,32,502.8234375,16090.35,0.16760781249999998,42.32722761774259,0.21875,0.8125,0.21875,3.82318985,15.0,278.24371533333334,27.0,0.3963443963443963,26.333333333333332,376.017126,0.36363636363636365,33.16833883989421,423.18325600000003,Low Profit
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,939.6285419999999,926.3922299999999,3,17648.416666666668,52945.25,0.8577333796534713,431.3492797687081,1.0,1.0,1.0,13.236312,64.0,-696.5361749999998,10.333333333333334,0.08771929824561404,66.33333333333333,0.0,0.0,0.0,813.2741110000001,Low Profit
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-05,34.86435,28.401014,34,543.1394117647059,18466.739999999998,0.054314125844498407,3.973230243174621,0.11764705882352941,0.11764705882352941,0.11764705882352941,6.463336,20.0,263.66343433333367,31.666666666666668,0.3298503611971106,21.333333333333332,54.2704,0.125,19.187483928853204,0.0,Low Profit
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,146.936704,127.327149,13,6033.711538461538,78438.25,0.29324533115277157,11.478402785910806,0.6153846153846154,1.0,0.6153846153846154,19.609555,70.0,280.5921196666667,25.666666666666668,0.39168556311413455,72.66666666666667,141.832675,0.2,40.92671758278208,1008.619956,Low Profit
